text_hash,semantic_seat_level,semantic_row_position,semantic_winning_route,semantic_name_status,semantic_identity_check,semantic_distribution_type,semantic_visibility,semantic_is_fc_early,semantic_is_random,semantic_source,semantic_schema_version
bde65125636eed6739f7bac0596de26f683112bea327124315bfc1ea62bf1e42,バルコニー,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bdf69694ac187266cc1c8a71f55328c584413b6abfbe81dbb0c60531fc2344a3,不明,不明,不明,男性名義,不明,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
bdfbebe0849966a90a4800227ce4278bc93d3116e125326b9e8a2d5db6e2f500,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
be04c7e363653c2814010c05611599165e9faa5f26acf2ee12e8831576cf7df9,バルコニー,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be08d843c94981597b209f18905292de286ad61d1ff44acd8a86deda4361437b,アリーナ,不明,不明,本人名義,不明,不明,通常,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be0dd634b0d8a000cf3a6da4ed81331b3e8383c3462db4bd6083a0e5ecc92a74,不明,不明,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be1164689f2445f447b3a039071272dbe4152a6def8bce97e3f71ed69952217f,スタンド,中列,不明,本人名義,確認なし,不明,見切れ,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be121da79adb2b6871fa7f81446c21190ed8c78ed1f704f0c190d277c1faf37e,立見,最後列,不明,不明,確認あり,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be187d27b828be4a026cc0702f032ebc8f18a223b779fd68b16692f5bd1f208a,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
be1e9a0c26f3d2587b07a79f46942e5996d60b8145dd810e3c4da5e9beb0590f,不明,不明,FC初期,本人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be219e30e7b88735fbd1b81ab4a701fe8f3a26180374fa0e2755fa955938d188,アリーナ,中列,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be2d21119e5925b15dcf2cee0836b248c881dd79cfaeb445cfad805193c84e62,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
be379268ecc57cc70b7c45946e71740c34b77d452e906430fab211ba8d5017c5,アリーナ,不明,不明,他人名義,確認なし,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be37a300df0fa60f5f453503531cab6f017a2ca369d84755450520229331437d,スタンド,後方,FC初期,本人名義,対応不可,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be526e6958332fad24821d717f56d10878ac45f908c059ea00c80f0a2f465421,アリーナ,不明,FC初期,不明,不明,不明,見切れ,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be707552d1e691de312ad4ea8bf8eab043d5228b6ba2a94ec241244111c940e1,不明,不明,不明,不明,不明,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
be78f990b9db1c82192e81d91ab19f6e3ad31aced2e74273d30f36ebd8f1e36b,バルコニー,後方,復活,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be7c5dc885582e6493c1e8d45d299bfdb8287c5965c8f3d545384f4bcf8cadc6,バルコニー,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be8262fb84a4bd089c4cc855be35171a429eaf12d88f20d2471134f85248b10b,スタンド,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
be85a02183ac1f07da1b85b10bb3ad4d2122add7f73433739056992bbb8dc72f,不明,不明,不明,名義変更可,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
be85f34b464c5efc16e66824002666cbcdfae805a8f011ff2d869397e87f027a,不明,不明,不明,名義変更可,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
be85f8ae225d1458e5dc3e3bf6de73969ea4e19efcceb76f890ca5732a583679,不明,不明,不明,男性名義,不明,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
be87cfb8507a17b7edb50c1f570fc665fac852e3d9ad8cbc6aedb413f80f14dd,不明,不明,不明,他人名義,不明,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
be9384f09404f577d0b3288178def29c59260dae48c590113bd9643ddb2b28c2,不明,不明,不明,不明,不明,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
be994803cd336bdf65bffa3affa86a00c5784537e5f8bf2daa25d5a9037eb657,不明,中列,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bea6f288c0b36d8ec63f86b25be61334a0c14ead190c9d8f80e92786fff75f19,バルコニー,前方,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
beb72ef3cccf41b071827792a33f367455098a2aed9eb9e4b27db75234ecbe84,スタンド,中列,復活,本人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
beba92f1923992fa36d6abc1dd2e2ef65753e4237f67f9ff189f189da49302a0,スタンド,最後列,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bebfbe6cde29f4aae3e2b10d2a4c01065ae2044ede530fc1d8b5e470fffe271f,不明,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bef1fa507671c1f864395d059d717fa9decae18354250d057a5fdcfdab254677,不明,不明,不明,女性名義,確認あり,不明,不明,0,0,qwen15_reused,target_free_semantic_v1
bef209e435244737fc5fa6269c5d051c97b56dadf1799072f454dca3ae8e9121,不明,不明,不明,名義変更可,不明,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
beff85c7f055ab89979dedd932acec2513b3d9a0d5118e1f5ea3b0a332b4b94d,アリーナ,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf0706d36e159d270316c210563c027101b782f72e61277866a9c247d6c32f7d,バルコニー,中列,復活,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf0e3ac4ba81abea3bba00dc8882e1757e57da30be0cb015c644e317bd4845c3,不明,不明,不明,不明,不明,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf15ef8c0d0a3586070e9a5a704eed6b219fce57e8bd8ef727e909e1bff202b9,スタンド,中列,不明,不明,確認なし,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf1b24daf7171f64b1bc3e9996b8da230b39b1f7591ec4432816a7e06b17dc8b,不明,不明,不明,不明,確認なし,同行,不明,0,0,qwen15_reused,target_free_semantic_v1
bf24a37cdc4f527bf9dd8c360dd1eae80374d04fb2703de465bfee7596b0a3f3,不明,不明,不明,不明,確認あり,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf2d08e66a7d98f12de897b50f24ffc854a5f2a1cb91436084f4a27cfb8f184d,不明,不明,FC初期,他人名義,確認あり,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
bf36297e29ad3610ad45f36e754635b4a671af0c903028a2759c53f5110d79ff,バルコニー,後方,FC初期,女性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf366b75648ddc3c49f55661b7e813ed94b323366c227633522550616600b01f,スタンド,後方,不明,不明,対応不可,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf41ccd7e28d75f31f570e6caace7b10ad8aaccda201ac622bd4fe0ac11175e8,不明,不明,不明,不明,確認なし,QR譲渡,不明,0,0,qwen15_reused,target_free_semantic_v1
bf5344632ada061032db5b698ba49a391e652ef5fd82a06be091cdb240d4353e,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
bf5d4064bb618ffcc1eb37044190540a414d88d391f4cfe70433ce712ac5121a,不明,不明,復活,本人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf5e3979b8b0aa483e962d1bee9647c8116385b039bcd00520abbd80a29014d2,不明,不明,復活,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf70a0b4890547f271073899e0f13814594be7ce782ed6304dab993639cd9e53,不明,不明,復活,不明,確認あり,QR譲渡,不明,0,0,qwen15_reused,target_free_semantic_v1
bf73eaf0379e80bb4fb3e1bef4420ea44b488eeef714b99c714a103f4fc72872,アリーナ,不明,復活,不明,不明,不明,通常,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf7a55e9e2c0640359515f49cf13d1b0e7d2f521afaac7c86fda0aa750893a57,立見,不明,FC初期,本人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bf7dcaf516aa1aa540fd50d9928066a268ee0229759bf379243edb5fbef85a2e,不明,不明,不明,不明,確認あり,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
bfa09e593a07b17be2e732128bba343889080d6ee524d62092e7a95be934cf5b,バルコニー,不明,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bfa97d7eb409f042879ede94dd8de2b6f270c4ca4138d4fb30965b47e7d3e521,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
bfd893527d95f729a3342a7e790d5dcc3a50d10a3945c0370cbdc335b6df1b19,不明,不明,不明,不明,不明,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
bfda7891df380c301afa3fe639fabbef8038d10264d0c317741932552386b9cc,バルコニー,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
bfdf6fea6a4251f5f940a0e97a0a3d964ba05034768037a3df4f5204d4ef7856,不明,不明,不明,不明,不明,不明,不明,0,0,parse_error,target_free_semantic_v1
bff2cdde7aa39f6193e0975ade975daa21aee06726068939f7a79cd66ca9c616,バルコニー,後方,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c008b338c794a1b0debb627ddd472ac5fcb294915753ce6eb7b669119bebc28c,不明,中列,不明,他人名義,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c00cdf5725789ea3e1687c115bdefba09a922dda0eb5064a9cc1c2b470f9afb3,不明,中列,不明,他人名義,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c012b11481222a7a1065fad49c11eba907c9d76a0e7716c066368c78930277d9,スタンド,前方,FC初期,本人名義,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c013421fe778e470e2b3521c562d758a23ac95ebe2a65a369e731601da2e46cc,アリーナ,不明,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c01dd942f848d3af0c9dddd9721e824fbdf37d10799cbf324dc8712966b75fb1,スタンド,前方,FC初期,不明,不明,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c01df77ddd72c5e5bb20603b5dc7e81b00d5c8898d45dbfd1f88eb25337f6838,不明,不明,不明,不明,不明,ランダム,通常,1,0,qwen15_reused,target_free_semantic_v1
c02a8a6de05eb27d6159a63465ab04457d64698c902f5d66e1c1d78ac67de9cb,スタンド,前方,FC初期,不明,不明,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c02e2cc58bd255cef5f4b53d1fec85303fef1f77153b58caa6e265b4861c0327,不明,不明,不明,名義変更可,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
c0423a25bd83f6d47e5aacffac2f55858e21d37241b4e70333a20d0ab33b65b7,不明,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c04d4825a7b1b56e1fa076912cef2418a03eec5edfae97e0a365cbb7b27e1e30,不明,不明,不明,他人名義,不明,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
c04ec18c8f5e4c57d1ddfc5de37695c17b0bd63a28c171987a5785113dd38c9e,バルコニー,後方,不明,不明,不明,不明,不明,0,1,qwen_semantic_compact,target_free_semantic_v1
c04f837fe3a602351ce5f2519f233ce88bf179f7e1a7ea4d7fec8215fc77521a,不明,不明,制作開放,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0712f1e39e5346dfc96ad43388a3a9ec980b10806e278560ce4021262d9bd60,不明,中列,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c079c6433fbe6eeb5d84963076ee16a28f2731e127124ee996b1b413f0dd0c04,不明,不明,不明,不明,対応不可,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c07e3548ccff0dd155e41292dd8b46bbd3c6f39837e900e674a6d87bb28f5e55,不明,後方,不明,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0819935850533bc51b0d469b534b21fadb3271984d3226f828e8785f96cd737,スタンド,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c085e8b948097fb9bf4b07cbdc9400d24d8dc4f62379ab6cf09ca7a27a15f83b,スタンド,中列,一般,不明,不明,不明,注釈,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0a1101f48cb446363bb7ee5033ce67515c6b54ed4e9ad06ccfad0d8c915d97e,不明,不明,FC初期,名義変更可,不明,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
c0a806de267fbb5c3bbda17bf08d62d45d13bd35c04cae701c06d3c99c3c3dae,バルコニー,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0b9b4a116fc2ab91921e7272aca8b6acbb6a12476e76953ae04ee0f8ffaa12f,不明,中列,FC初期,他人名義,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0ba74f5d2f8e4241f60c31ce8275bf4aeaf6d00255aa2f83e98becb72a6bc02,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
c0bb4bcadad2616a27eedde5b7dc73ae1c547382f023d704640076fbd48ab789,スタンド,中列,FC初期,不明,対応可,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0c03c8ea93891d5a9947b0c3a059b7b39c0ebb6714625fdac340cc9ad879e68,バルコニー,前方,復活,不明,対応不可,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0cf4d980fc913072ce76dd5f66ceba145ff0afe5ea8933ad701becbb4f385ec,不明,不明,不明,名義変更可,確認なし,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
c0dd4019993816ff9a80fb2babcb6f1c3c5b54619ff50b9d084e524ace9cb9f9,不明,不明,不明,不明,不明,不明,不明,0,1,qwen_semantic_compact,target_free_semantic_v1
c0f2632cecd67db74d1fd80582e706b59ec33710f77c67583a97233660634bed,不明,不明,不明,不明,不明,ランダム,不明,1,1,qwen15_reused,target_free_semantic_v1
c0f4a6f1e989f5279830e8ee12863d7485e43e5eb4e980790abbcefd22362ce2,立見,中列,不明,女性名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0fa0d32f241427c1b6f5bc496eb1b50c0cafe2cc736d271ce3ebb7da8fdb580,バルコニー,不明,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c0fa723483424df50ec32cd87e70ba69c4a59265a34d90e96712aab42274287a,立見,不明,FC初期,不明,不明,不明,通常,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c100e35d9bce78b6734a839d6d0a05526c5f1f1d35f70f4641ebf3f0ec2544a0,不明,不明,不明,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c10f6b4969a4cc1709dab94fef4c7de8d04f3c9bb545c6e6a1e45d97b4c6ceed,立見,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1221b97370a325a984473d65a4a5357532e34aa2e0a503abca0211f8e11bd91,不明,不明,FC初期,不明,確認なし,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
c12795ae478075c83c9d9b28409176cc3d3333976286e8adc7c33c322256a739,不明,不明,制作開放,名義変更可,確認なし,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c128aea2c50aa82b01fdcfcb71fe4ffd06654c32839dc1dc9a4ab4833c49e001,不明,不明,不明,名義変更可,確認あり,同行,通常,1,0,qwen15_reused,target_free_semantic_v1
c139675a1067e0e2a4318eaab1889bb1b54ab0165a8a73271de2e4dcd7914fe8,スタンド,前方,FC初期,本人名義,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c13a503d1144b895b6b5c7ab42ad5a88b3f86cf4a724ad1a904902a1c8b3df88,スタンド,中列,FC初期,不明,不明,単独,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c13d92d441da28980fac1862f15686ed0ca88a87f7f9cdae5a624d10fad2eb7d,スタンド,中列,復活,不明,確認なし,不明,見切れ,0,0,qwen_semantic_compact,target_free_semantic_v1
c14b1ebb5b2e74256aa56d3748f032ab999f8608a9149eab2b04fbd26a39844c,スタンド,中列,制作開放,女性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c14fe6f7b3c1d4aa259f367ebf0ff1df00b7913e9f16e61310b0445dbb5e02cd,スタンド,中列,一般,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1627393f219cabd936bd479da8fd0a5119229c178db41bda6deeca8f4c5a197,バルコニー,後方,不明,男性名義,確認なし,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c16498b44c3191dfb505c99fc729ac8514d50867702c3369f9c915f2597fe2fd,不明,不明,不明,不明,不明,番手選択,通常,0,0,qwen15_reused,target_free_semantic_v1
c1682fb79839082f40f32dcdf3011d0582b3cea69ccf00d3156d0f50ae55bc37,不明,不明,不明,名義変更可,不明,不明,不明,1,0,qwen15_reused,target_free_semantic_v1
c168870c8be920f46c911639ab75641f85f3fbb24618eb182d26b9642a6925f0,不明,不明,不明,名義変更可,確認あり,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
c17a7a67f41f8608ba34c99fcfbd0057aaf0f7076bed0265a22780b43620ac36,アリーナ,中列,復活,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c180f2fe525d5670734e63655732617a0b5e793fa07ada9e9009425ec065e22f,バルコニー,不明,不明,本人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1842e537b21e23af9716a7aea5e715da153c0f9578d202b624ff7d051fac8f4,スタンド,中列,FC初期,不明,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c18e28a915606f2a3e4c9de0198bdc0adea268b744317affd8f55c7856e4a9ce,不明,中列,不明,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c18ed77a3adf1d456de596802d48b6141881aafb42ea4768c21917aa6aa4353f,不明,不明,不明,他人名義,不明,不明,通常,0,0,qwen15_reused,target_free_semantic_v1
c197c68afd47c1e1e8b319dffde62f3df61f8f82b607528a1f34327a4d35a293,不明,不明,不明,不明,不明,番手選択,不明,1,1,qwen15_reused,target_free_semantic_v1
c1a371a9065a28f0f77e4b6a8ec186ef9ec2e5791bc4c94b2f655fa9c8f7e731,スタンド,不明,復活,名義変更可,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1af910cceb58c1e2ea398968cc9e81a9b4b96b55db87d959a25f57f83883892,不明,不明,不明,不明,確認あり,番手選択,通常,1,0,qwen15_reused,target_free_semantic_v1
c1be86c5a25f03fa52588ed50600f21a9c7b8a315b69d81d1c2512e8a332bff9,スタンド,中列,復活,本人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1c34b2335292a28e8a99359119bd2bcca695256e6d43998b0ebf15aa0dfed14,不明,不明,FC初期,名義変更可,確認なし,同行,不明,1,0,qwen15_reused,target_free_semantic_v1
c1c84df63a8ff6a22be3af51e496be66a5e856c9ee720d390729170cb47f0140,不明,中列,不明,不明,不明,同行,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1c86ee63b52bd17df1c08c8dab989110e111f3f4a7bd017049d35df1c132fa3,スタンド,中列,FC初期,男性名義,確認なし,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
c1cbd2c392886239cf360cae676302d38644ef4d2475ade746ef4eb8f2ae9d0c,バルコニー,後方,不明,本人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1ce0baded0d6303afe1a6388f133d00021771250b7dc17ae84203e704abf8ba,アリーナ,中列,復活,他人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1d3a00b79b60390f707a9382b4077831fd4f4762ba527436c550a17eea7de55,不明,不明,FC初期,名義変更可,不明,単独,通常,1,0,qwen15_reused,target_free_semantic_v1
c1d5fc5bb6d875c134e417e72344d9b23bb5f6fddbd7fd6a93170be52ce64b70,不明,不明,不明,本人名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1dad701c3150fec0ce5c85c96d648b572bea1842bf8f116ce6feaa8eba7b923,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
c1dcd65ee8e9888d8963ebe0770377d357c3460c692c9ed41a3f61280dd38e23,バルコニー,後方,FC初期,女性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1df63f3c9c605ee9da688f091fb0fc524a26dc44600012e4bb0b1fe10f6ae97,不明,不明,不明,他人名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1ef67c821a7eb85301ea0ab0e9f360097b029a607d86437f4fe3b58cbde8e64,スタンド,中列,FC初期,不明,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1f3316bf9754de9d9a73b5873316ea20471f6cd40ce0a7ae3cd28de7ab24920,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
c1fb107086307ed250f2b5d06e8fe3dd95278db71e5ecaefb39225c15d2daf31,不明,不明,FC初期,本人名義,確認あり,単独,通常,1,0,qwen15_reused,target_free_semantic_v1
c1fd02289ec3afee7e64dd75cbc602d773cd0103e6609356105cc737d91172bb,立見,不明,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c1ff37d88b7258e56f898753c5c61d948dc09ed81f21575ca17fc54bbd076ff9,スタンド,中列,制作開放,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c200336c03d9a84c44ab5936b7a2a46fefdff24a27fd01e37c6f91a9ba31b279,不明,不明,不明,不明,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c2011fcb26a0aa9165dac0af33f90d6d396b829d38a8eb4a1a7bbcecde75397c,不明,不明,復活,名義変更可,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c201c8de8a38a322113073b40628f26202ec5c372eb5b28543063ed0f10b8b77,不明,不明,FC初期,不明,確認なし,QR譲渡,通常,1,0,qwen15_reused,target_free_semantic_v1
c202b6b76990bf99385efc3b98e99075b48866044e0319499a715eef01e65c35,不明,中列,FC初期,男性名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c20728e0bc84517976d2140015a33fefd3e87f4f9f0a94caf7f9cc833c50efd5,不明,不明,FC初期,不明,不明,QR譲渡,不明,1,0,qwen15_reused,target_free_semantic_v1
c20adcbab26275951801dc08e1e53a2d7a6503194f1bef3408ccd9a04c64b359,アリーナ,不明,FC初期,不明,不明,単独,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c21178f5fe652d210f72e2dadd6e085011cb6343e123db2f47677b82847ab607,不明,不明,不明,不明,不明,不明,通常,1,0,qwen15_reused,target_free_semantic_v1
c215f0fa49f2111947e374c7cb1be6229b19fd6cdd9bc78bf45e188541dfb1be,不明,不明,不明,不明,不明,ランダム,不明,0,1,qwen15_reused,target_free_semantic_v1
c2168b77b5b4d9fbd4c5c5edb96606969e84e94593e950baa0768f582a47a8f4,スタンド,中列,不明,不明,不明,単独,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c21d0ca5cdda164e6f65a60b3ecd942f7e3184f636c8acde68322bf5021bb55a,不明,不明,不明,男性名義,確認なし,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c226787c165ee4e642c64b5e90beef48ecbe323adde9a7223f191423a1625c81,不明,不明,不明,名義変更可,確認あり,不明,不明,0,0,qwen_semantic,target_free_semantic_v1
c2289b1b58eab52911c83ba9920c1a7b9647e63b4d4b484e1944158d860870c5,不明,不明,不明,不明,不明,QR譲渡,通常,0,0,qwen15_reused,target_free_semantic_v1
c23a0a5c29001d85664143b29885be376bf27ee299193c0009aa88b7127b22b9,スタンド,不明,復活,不明,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c23db7d685b87587671980021c30c29618b900d2783174d6edfed47784387f1f,スタンド,中列,FC初期,不明,確認なし,同行,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c23e00eb59083a189bb36919eab5446effa934d125261b9a3b29681310a504e8,不明,不明,不明,不明,不明,番手選択,不明,0,0,qwen15_reused,target_free_semantic_v1
c240b9ece8eabc000878cf5ffc5b9de3327220a3f01e9c8976893971121fe9a0,アリーナ,中列,復活,男性名義,不明,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c245e09d1a4d61f66fa34ddb831ce9d9e311bef11d7a98f774802c9b864b8ef8,不明,不明,不明,不明,不明,不明,不明,0,0,qwen_semantic_compact,target_free_semantic_v1
c246c0680f2daca68cb090b494d651423a8b829affbfa95a076c835dced909b9,バルコニー,中列,FC初期,不明,不明,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c2499cb14b65db0c18fd89ec14a7ea81696a7681b4a34a0c113d96af3aaf0b13,アリーナ,不明,不明,本人名義,対応不可,不明,不明,0,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c2528ad6a4ea947980b6877c4c841071eca6aa9fc3446a9da44896b9037da56c,不明,不明,不明,不明,確認なし,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
c261700df35cfaf84c21fa308bb209310eb8c235f7ddb5dd9f5ffa0b104365fa,不明,不明,不明,不明,不明,番手選択,不明,1,0,qwen15_reused,target_free_semantic_v1
c272bc6de72ec60040050213a3eb3c3f66338d0a8660bf7701c446d1fb4bc317,スタンド,中列,FC初期,他人名義,不明,不明,見切れ,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
c273beaf69dbfdb66ee64666a8c60744e54fc55e1a83430af1aff1954f35dcc6,バルコニー,中列,FC初期,他人名義,確認なし,不明,不明,1,0,qwen_semantic_compact_recovered8,target_free_semantic_v1
